HARDWOOD PLACE,HARDWOOD,PL
CLARE STREET,CLARE,ST
STEUBEN ALLEY,STEUBEN,ALY
OLGA PLACE,OLGA,PL
WEST FLEMING STREET,FLEMING,ST
METCALFE STREET,METCALFE,ST
BENDER AVENUE,BENDER,AVE
KLAUS STREET,KLAUS,ST
STETSON STREET,STETSON,ST
LYMAN STREET,LYMAN,ST
NEW BABCOCK STREET,NEW BABCOCK,ST
BERGTOLD STREET,BERGTOLD,ST
LAUX STREET,LAUX,ST
CLEMO STREET,CLEMO,ST
BUSHNELL STREET,BUSHNELL,ST
SCOVILLE AVENUE,SCOVILLE,AVE
BAITZ AVENUE,BAITZ,AVE
MANITOBA STREET,MANITOBA,ST
CHEROKEE PLACE,CHEROKEE,PL
PERU PLACE,PERU,PL
NIAGARA FRONTIER FOOD TERMIN,NIAGARA FRONTIER FOOD TERMIN,
HOBART STREET,HOBART,ST
KIRKOVER STREET,KIRKOVER,ST
BUFFALO CHINA ROAD,BUFFALO CHINA,RD
OLSEN STREET,OLSEN,ST
KELBURN STREET,KELBURN,ST
ROESSER AVENUE,ROESSER,AVE
POMONA PLACE,POMONA,PL
SAGE AVENUE,SAGE,AVE
JUNIATA PLACE,JUNIATA,PL
AVONDALE PLACE,AVONDALE,PL
LEAMINGTON PLACE,LEAMINGTON,PL
VAN DUZER STREET,VAN DUZER,ST
JORDAN PLACE,JORDAN,PL
DUNBAR STREET,DUNBAR,ST
OLD BAILEY AVENUE,OLD BAILEY,AVE
JAMES P COPPOLA,JAMES P COPPOLA,
KEPPEL STREET,KEPPEL,ST
ARCHER AVENUE,ARCHER,AVE
LITTELL AVENUE,LITTELL,AVE
MERGENHAGEN STREET,MERGENHAGEN,ST
HAYES PLACE,HAYES,PL
BAYARD STREET,BAYARD,ST
WINONA STREET,WINONA,ST
GORHAM STREET,GORHAM,ST
ABBY STREET,ABBY,ST
OCONNOR AVENUE,OCONNOR,AVE
MYSTIC STREET,MYSTIC,ST
GERMANIA STREET,GERMANIA,ST
BARAGA STREET,BARAGA,ST
PEMBINA STREET,PEMBINA,ST
BOONE STREET,BOONE,ST
AMELIA STREET,AMELIA,ST
NEW ABBY STREET,NEW ABBY,ST
BERTHA PLACE,BERTHA,PL
PAYSON AVENUE,PAYSON,AVE
GOOD AVENUE,GOOD,AVE
LILAC STREET,LILAC,ST
SIRRET STREET,SIRRET,ST
DURANT STREET,DURANT,ST
MACAMLEY STREET,MACAMLEY,ST
TROWBRIDGE STREET,TROWBRIDGE,ST
KOESTER STREET,KOESTER,ST
FOLGER STREET,FOLGER,ST
JOSIE PLACE,JOSIE,PL
REMOLENO STREET,REMOLENO,ST
DASH STREET,DASH,ST
SOUTHSIDE PARKWAY,SOUTHSIDE,PKWY
LAKEWOOD AVENUE,LAKEWOOD,AVE
MESMER AVENUE,MESMER,AVE
MUMFORD STREET,MUMFORD,ST
MCKINLEY PARKWAY,MCKINLEY,PKWY
MIDLAND STREET,MIDLAND,ST
ALAMO PLACE,ALAMO,PL
HEUSSY AVENUE,HEUSSY,AVE
KIMMEL AVENUE,KIMMEL,AVE
ALMONT PLACE,ALMONT,PL
REMINGTON PLACE,REMINGTON,PL
UNGER AVENUE,UNGER,AVE
MARBETH COURT,MARBETH,CT
HAMMERSCHMIDT AVENUE,HAMMERSCHMIDT,AVE
PAUL PLACE,PAUL,PL
ARMIN PLACE,ARMIN,PL
KNOERL AVENUE,KNOERL,AVE
PORTLAND STREET,PORTLAND,ST
YALE PLACE,YALE,PL
TAMARACK STREET,TAMARACK,ST
ATHOL STREET,ATHOL,ST
MERIDEN STREET,MERIDEN,ST
CLIO AVENUE,CLIO,AVE
HUBBELL AVENUE,HUBBELL,AVE
KENEFICK AVENUE,KENEFICK,AVE
COMO AVENUE,COMO,AVE
EAGLEWOOD AVENUE,EAGLEWOOD,AVE
CORONADA STREET,CORONADA,ST
OLCOTT AVENUE,OLCOTT,AVE
TIFFT STREET,TIFFT,ST
ITHACA STREET,ITHACA,ST
RICHFIELD AVENUE,RICHFIELD,AVE
CHOATE AVENUE,CHOATE,AVE
ALSACE AVENUE,ALSACE,AVE
STRATHMORE AVENUE,STRATHMORE,AVE
MERCY STREET,MERCY,ST
OAKHURST AVENUE,OAKHURST,AVE
RED JACKET PARKWAY,RED JACKET,PKWY
MCCLELLAN CIRCLE,MCCLELLAN,CIR
RAMONA AVENUE,RAMONA,AVE
HANCOCK AVENUE,HANCOCK,AVE
BROST DRIVE,BROST,DR
KIMBERLY AVENUE,KIMBERLY,AVE
RIDGEWOOD ROAD,RIDGEWOOD,RD
OKELL STREET,OKELL,ST
MARILLA STREET,MARILLA,ST
SHEFFIELD AVENUE,SHEFFIELD,AVE
MARIEMONT AVENUE,MARIEMONT,AVE
ALTRURIA STREET,ALTRURIA,ST
LADNER AVENUE,LADNER,AVE
WEST WOODSIDE AVENUE,WOODSIDE,AVE
NEVILLY COURT EAST,NEVILLY,CT
LARRABEE STREET,LARRABEE,ST
READING STREET,READING,ST
PROVIDENCE,PROVIDENCE,
RITTLING BOULEVARD,RITTLING,BLVD
AMBER STREET,AMBER,ST
GARVEY AVENUE,GARVEY,AVE
PRIES AVENUE,PRIES,AVE
PAYNE AVENUE,PAYNE,AVE
PROVIDENCE AVENUE,PROVIDENCE,AVE
OSAGE STREET,OSAGE,ST
SHIP CANAL PARKWAY,SHIP CANAL,PKWY
HAMBURG TURNPIKE,HAMBURG,TPKE
LABORERS WAY,LABORERS,WAY
HANNA DRIVE,HANNA,DR
NORTH GATES AVENUE,GATES,AVE
NORTH STEELAWANNA AVENUE,STEELAWANNA,AVE
WILKESBARRE STREET,WILKESBARRE,ST
MCGUIRE STREET,MCGUIRE,ST
STEELAWANNA AVENUE,STEELAWANNA,AVE
WASSON AVENUE,WASSON,AVE
BETHLEHEM STREET,BETHLEHEM,ST
GATES AVENUE,GATES,AVE
SIMON AVENUE,SIMON,AVE
GILBRIDE AVENUE,GILBRIDE,AVE
OLCOTT STREET,OLCOTT,ST
OLIN LANE,OLIN,LN
BAUDER STREET,BAUDER,ST
WILMUTH AVENUE,WILMUTH,AVE
THOMAS TERRACE,THOMAS,TER
WELL STREET,WELL,ST
PHILLIPS PLACE,PHILLIPS,PL
SWYGERT STREET,SWYGERT,ST
WOODYARD WAY,WOODYARD,WAY
STONEY STREET,STONEY,ST
DONA STREET,DONA,ST
ALLIANCE DRIVE,ALLIANCE,DR
INGHAM AVENUE,INGHAM,AVE
MICHAEL PLACE,MICHAEL,PL
GRAVEL PLACE,GRAVEL,PL
MUCK STREET,MUCK,ST
EDGEWOOD PLACE,EDGEWOOD,PL
RICH PLACE,RICH,PL
CALDWELL PLACE,CALDWELL,PL
DATE AVENUE,DATE,AVE
BERRY AVENUE,BERRY,AVE
APPLE AVENUE,APPLE,AVE
NASON PARKWAY,NASON,PKWY
BOTANICAL DRIVE,BOTANICAL,DR
NEVILLY COURT WEST,NEVILLY,CT
ASHTON PLACE,ASHTON,PL
ZOLLARS AVENUE,ZOLLARS,AVE
DALLAS ROAD,DALLAS,RD
LELAND DRIVE,LELAND,DR
BAKER ALLEY,BAKER,ALY
ALDRICH PLACE,ALDRICH,PL
CANTWELL DRIVE,CANTWELL,DR
EVANSTON PLACE,EVANSTON,PL
AUGUSTA STREET,AUGUSTA,ST
RUDOLPH STREET,RUDOLPH,ST
JULIUS STREET,JULIUS,ST
LATONA COURT,LATONA,CT
ARBOUR LANE,ARBOUR,LN
WHITEHALL AVENUE,WHITEHALL,AVE
HIGH VIEW TERRACE,HIGH VIEW,TER
MCKINLEY CIRCLE,MCKINLEY,CIR
ROSARY AVENUE,ROSARY,AVE
REED AVENUE,REED,AVE
MELROY AVENUE,MELROY,AVE
SAINT JUDE DRIVE,SAINT JUDE,DR
MARYKNOLL DRIVE,MARYKNOLL,DR
TERESA DRIVE,TERESA,DR
MICHELLE DRIVE,MICHELLE,DR
VEREL AVENUE,VEREL,AVE
REDDON STREET,REDDON,ST
GIBBONS STREET,GIBBONS,ST
MAPLE GROVE AVENUE,MAPLE GROVE,AVE
SAINT PETERS PLACE,SAINT PETERS,PL
SAINT PAUL STREET,SAINT PAUL,ST
FIG AVENUE,FIG,AVE
GRAPE AVENUE,GRAPE,AVE
CURRANT AVENUE,CURRANT,AVE
KIRBY AVENUE,KIRBY,AVE
ELKHART STREET,ELKHART,ST
MODERN AVENUE,MODERN,AVE
SEAL PLACE,SEAL,PL
WARSAW AVENUE,WARSAW,AVE
RAYMOND PLACE,RAYMOND,PL
MILNOR AVENUE,MILNOR,AVE
KEEVER AVENUE,KEEVER,AVE
ROLAND AVENUE,ROLAND,AVE
PIGGENS ALLEY,PIGGENS,ALY
TRELLA PLACE,TRELLA,PL
ARNOLD PLACE,ARNOLD,PL
TRACEY PARKWAY,TRACEY,PKWY
VAN WYCK STREET,VAN WYCK,ST
KEVIN STREET,KEVIN,ST
HIGHVIEW CIRCLE,HIGHVIEW,CIR
EAST MILNOR AVENUE,MILNOR,AVE
SHARON PARKWAY,SHARON,PKWY
CREEKSIDE AVENUE,CREEKSIDE,AVE
MCGURK AVENUE,MCGURK,AVE
EAST FRONTIER DRIVE,FRONTIER,DR
CLEARVIEW WAY,CLEARVIEW,WAY
CAMBRIDGE SQUARE SOUTH,CAMBRIDGE,SQ
ARDMORE COURT,ARDMORE,CT
ALTON COURT,ALTON,CT
DUANE COURT,DUANE,CT
MIRIAM AVENUE,MIRIAM,AVE
GILBERT AVENUE,GILBERT,AVE
FRONTIER DRIVE,FRONTIER,DR
SALISBURY AVENUE,SALISBURY,AVE
LABELLE AVENUE,LABELLE,AVE
GRAFTON AVENUE,GRAFTON,AVE
MARLOWE AVENUE,MARLOWE,AVE
HUGO PLACE,HUGO,PL
MILE STRIP EXPRESSWAY,MILE STRIP,EXPY
TEXTER DRIVE,TEXTER,DR
CODER ROAD,CODER,RD
GATEWAY BOULEVARD,GATEWAY,BLVD
SD 3 WAY,SD 3,WAY
WOODLAWN BEACH SOUTH,WOODLAWN BEACH,
WOODLAWN BEACH NORTH,WOODLAWN BEACH,
STRATFORD TERRACE,STRATFORD,TER
WAVELAND COURT,WAVELAND,CT
CLIFTON PARKWAY,CLIFTON,PKWY
KENNISON PARKWAY,KENNISON,PKWY
SHENANDOAH DRIVE,SHENANDOAH,DR
MOUNT VERNON BOULEVARD,MOUNT VERNON,BLVD
MITCHELL CIRCLE,MITCHELL,CIR
CHAPMAN PARKWAY,CHAPMAN,PKWY
AVERY DRIVE,AVERY,DR
WALBRIDGE DRIVE,WALBRIDGE,DR
KIRSCHNER PARKWAY,KIRSCHNER,PKWY
WARWICK TERRACE,WARWICK,TER
MORGAN PARKWAY,MORGAN,PKWY
MILFORD TERRACE,MILFORD,TER
SEAFORD TERRACE,SEAFORD,TER
EXETER TERRACE,EXETER,TER
OXFORD TERRACE,OXFORD,TER
WINSTED ROAD,WINSTED,RD
WINDSOR TERRACE,WINDSOR,TER
DURHAM ROAD,DURHAM,RD
BENDER COURT,BENDER,CT
OVERLOOK POINT,OVERLOOK,PT
LOWER COURT,LOWER,CT
WOODWAY COURT,WOODWAY,CT
FAIRFAX PARK,FAIRFAX,PARK
WATERFALLS DRIVE,WATERFALLS,DR
QUEENS LANE,QUEENS,LN
KINGSWOOD LANE,KINGSWOOD,LN
EMERY LANE,EMERY,LN
VAN PEYMA ROAD,VAN PEYMA,RD
OLD CAMP ROAD,OLD CAMP,RD
CLAYTON DRIVE,CLAYTON,DR
WATERVIEW PARKWAY,WATERVIEW,PKWY
HEATHER CIRCLE,HEATHER,CIR
COSYGROVE CIRCLE,COSYGROVE,CIR
LAZYVIEW LANE,LAZYVIEW,LN
MOSSWOOD LANE,MOSSWOOD,LN
BEARHOLLOW DRIVE,BEARHOLLOW,DR
HEATHERWOOD DRIVE,HEATHERWOOD,DR
CUMBERLAND LANE,CUMBERLAND,LN
BRECKENRIDGE ROAD,BRECKENRIDGE,RD
DRAYTON PARKWAY,DRAYTON,PKWY
WOODHAVEN CIRCLE,WOODHAVEN,CIR
SOMERSET LANE,SOMERSET,LN
SOUTH WHISPERING LANE,WHISPERING,LN
WHITE WATER COURT,WHITE WATER,CT
BROOKRIDGE DRIVE,BROOKRIDGE,DR
WINDRIDGE LANE,WINDRIDGE,LN
RIPPLEWAY DRIVE,RIPPLEWAY,DR
BLUE WATER COURT,BLUE WATER,CT
ROUNDTREE ROAD,ROUNDTREE,RD
NORTH EAGLECREST DRIVE,EAGLECREST,DR
SOUTH EAGLECREST DRIVE,EAGLECREST,DR
EAST CANYON DRIVE,CANYON,DR
HIGHRIDGE TERRACE,HIGHRIDGE,TER
SOUTH ROXBURY DRIVE,ROXBURY,DR
VIBERNUM DRIVE,VIBERNUM,DR
WEST CANYON DRIVE,CANYON,DR
NORTH ROXBURY DRIVE,ROXBURY,DR
OVER RIDGE LANE,OVER RIDGE,LN
FOSTER RIDGE DRIVE,FOSTER RIDGE,DR
BANKRUN COURT,BANKRUN,CT
MINUTE LANE,MINUTE,LN
VICTORIAN DRIVE,VICTORIAN,DR
SAINT FRANCIS DRIVE,SAINT FRANCIS,DR
NORTH WHISPERING LANE,WHISPERING,LN
BRUSH DRIVE,BRUSH,DR
SERAPHIN COURT,SERAPHIN,CT
SEABREEZE AVENUE,SEABREEZE,AVE
LAKE SHORE EXT,LAKE SHORE EXT,
HOOVER ROAD,HOOVER,RD
MIDSHORE DRIVE,MIDSHORE,DR
KESSEL DRIVE,KESSEL,DR
RICHCREST DRIVE,RICHCREST,DR
FERNLAND AVENUE,FERNLAND,AVE
WILLOWDALE AVENUE,WILLOWDALE,AVE
HARWOOD AVENUE,HARWOOD,AVE
HIGHVIEW PARKWAY,HIGHVIEW,PKWY
CLARKWOOD DRIVE,CLARKWOOD,DR
BRIAN COURT,BRIAN,CT
GLENWILLOW DRIVE,GLENWILLOW,DR
SHARONDALE DRIVE,SHARONDALE,DR
SHEVA LANE,SHEVA,LN
TOWERS PLACE,TOWERS,PL
BUFFALO AVENUE,BUFFALO,AVE
CAITLIN TERRACE,CAITLIN,TER
WEST HIGHLAND PARKWAY,HIGHLAND,PKWY
BAIN PARKWAY,BAIN,PKWY
FAIRVIEW PARKWAY,FAIRVIEW,PKWY
JEFFREY BOULEVARD,JEFFREY,BLVD
MUNDY AVENUE,MUNDY,AVE
TEFLER STREET,TEFLER,ST
BRISTOL PARKWAY,BRISTOL,PKWY
ABBOTT PARKWAY,ABBOTT,PKWY
BLAIR COURT,BLAIR,CT
SAXONY PLACE,SAXONY,PL
MCKINLEY MALL,MCKINLEY,MALL
MCKINLEY PLAZA,MCKINLEY,PLZ
ALLENDALE PARKWAY,ALLENDALE,PKWY
BURKE PARKWAY,BURKE,PKWY
GREENFIELD PARKWAY,GREENFIELD,PKWY
TISBURY LANE,TISBURY,LN
CHATHAM DRIVE,CHATHAM,DR
MIDDLEHAM PARK,MIDDLEHAM,PARK
STOCKTON LANE,STOCKTON,LN
MISTYMEADOW LANE,MISTYMEADOW,LN
POLLY LANE,POLLY,LN
RILEY,RILEY,
ARROWWOOD DRIVE,ARROWWOOD,DR
BEETOW DRIVE,BEETOW,DR
MORLOCK AVENUE,MORLOCK,AVE
TOMAKA DRIVE,TOMAKA,DR
SODA PARKWAY,SODA,PKWY
ROSETTA ROAD,ROSETTA,RD
HERITAGE SQUARE,HERITAGE,SQ
SOWLES ROAD,SOWLES,RD
ARNOLD COURT,ARNOLD,CT
ALDER COURT,ALDER,CT
WOODRICH COURT,WOODRICH,CT
FAIRGROUNDS ROAD,FAIRGROUNDS,RD
LORAN AVENUE,LORAN,AVE
SPRAGUE AVENUE,SPRAGUE,AVE
CLAIRE COURT,CLAIRE,CT
SCRANTON ROAD,SCRANTON,RD
WAYFARE COURT,WAYFARE,CT
INNESBROOKE COURT,INNESBROOKE,CT
CLARICE DRIVE,CLARICE,DR
CUSICK AVENUE,CUSICK,AVE
HOFFELD AVENUE,HOFFELD,AVE
AUTUMNWAY LANE,AUTUMNWAY,LN
SUMMERWAY LANE,SUMMERWAY,LN
SPRINGWAY LANE,SPRINGWAY,LN
SUNWAY LANE,SUNWAY,LN
BUCKINGHAM LANE,BUCKINGHAM,LN
ESSEX PLACE,ESSEX,PL
SUSSEX PLACE,SUSSEX,PL
PITTSBURG STREET,PITTSBURG,ST
WINTERWAY LANE,WINTERWAY,LN
PRINCETON ROAD,PRINCETON,RD
ABEL ROAD,ABEL,RD
BRIDLEWOOD LANE,BRIDLEWOOD,LN
PARKWOOD COMMON,PARKWOOD,CMN
SCOOTER,SCOOTER,
FORESTAL DRIVE,FORESTAL,DR
CHAPEL GLEN DRIVE,CHAPEL GLEN,DR
BLAKE LANE,BLAKE,LN
BROWNING DRIVE,BROWNING,DR
HOLIDAY LANE,HOLIDAY,LN
ROVNER PLACE,ROVNER,PL
COMMERCE PLACE,COMMERCE,PL
DEACON STREET,DEACON,ST
GRIMSBY DRIVE,GRIMSBY,DR
KENTON PLACE,KENTON,PL
BIRKSHIRE ROAD,BIRKSHIRE,RD
BRENTON LANE,BRENTON,LN
PAXTON COURT,PAXTON,CT
BYRD DRIVE,BYRD,DR
STALEY DRIVE,STALEY,DR
OCKLER AVENUE,OCKLER,AVE
MARVIN COURT,MARVIN,CT
MARENGO AVENUE,MARENGO,AVE
HAWKINS AVENUE,HAWKINS,AVE
DONALD PLACE,DONALD,PL
MAELOU DRIVE,MAELOU,DR
NORWAY PLACE,NORWAY,PL
STRNAD DRIVE,STRNAD,DR
QUINBY DRIVE,QUINBY,DR
ARTHUR COURT,ARTHUR,CT
RICHWOOD DRIVE,RICHWOOD,DR
BEILMAN COURT,BEILMAN,CT
LILYDALE DRIVE,LILYDALE,DR
KEEMS LANE,KEEMS,LN
LITTLEPINE ROAD,LITTLEPINE,RD
COPPERFIELD DRIVE,COPPERFIELD,DR
WHITETAIL COURT,WHITETAIL,CT
ASHLER COURT,ASHLER,CT
WINDING WOODS LANE,WINDING WOODS,LN
RUSH CREEK COURT,RUSH CREEK,CT
RED OAK COURT,RED OAK,CT
EAST PROSPECT AVENUE,PROSPECT,AVE
JANICE PLACE,JANICE,PL
MARK AVENUE,MARK,AVE
TORRY DRIVE,TORRY,DR
THERIN DRIVE,THERIN,DR
SHERBURN DRIVE,SHERBURN,DR
CHERRY PLACE,CHERRY,PL
US HWY 62,US HWY 62,
DRECHSLER COURT,DRECHSLER,CT
MARTHA PLACE,MARTHA,PL
BRENDEL AVENUE,BRENDEL,AVE
HENDERSON PLACE,HENDERSON,PL
DARLICH AVENUE,DARLICH,AVE
SAINT MARYS PLACE,SAINT MARYS,PL
VEIT ROAD,VEIT,RD
KAST PLACE,KAST,PL
RANDALL TERRACE,RANDALL,TER
VAIL DRIVE,VAIL,DR
SHADYRIDGE DRIVE,SHADYRIDGE,DR
CRESTRIDGE DRIVE,CRESTRIDGE,DR
CASTLE RIDGE,CASTLE RIDGE,
BEAUBEIN DRIVE,BEAUBEIN,DR
TASSEFF TERRACE,TASSEFF,TER
ALEXANDRA COURT,ALEXANDRA,CT
RIDGEFIELD TERRACE,RIDGEFIELD,TER
FROST AVENUE,FROST,AVE
OLD EAST EDEN ROAD,OLD EAST EDEN,RD
WEST CRESCENT AVENUE,CRESCENT,AVE
CENTENNIAL PARK,CENTENNIAL,PARK
LOMBARDY LANE,LOMBARDY,LN
IDLEWOOD AVENUE,IDLEWOOD,AVE
IDLEWOOD COURT,IDLEWOOD,CT
WINDOVER DRIVE,WINDOVER,DR
HAMPTON BROOK DRIVE,HAMPTON BROOK,DR
NORTH HAMPTON BROOK DRIVE,HAMPTON BROOK,DR
PICTURE LAKE DRIVE,PICTURE LAKE,DR
WATER VALLEY PRESERVE,WATER VALLEY PRESERVE,
OLD LAKEVIEW ROAD,OLD LAKEVIEW,RD
MONCTON DRIVE,MONCTON,DR
ENGEL DRIVE,ENGEL,DR
CENTER LANE DRIVE,CENTER LANE,DR
SICKMON AVENUE,SICKMON,AVE
WEST VIEW AVENUE,WEST VIEW,AVE
WRIGHT PLACE,WRIGHT,PL
MARION PLACE,MARION,PL
LENORA DRIVE,LENORA,DR
MEADOW RUN,MEADOW,RUN
OLYMPIAD DRIVE,OLYMPIAD,DR
FOXCROFT DRIVE,FOXCROFT,DR
EAST PLEASANT DRIVE,PLEASANT,DR
CROWNVIEW TERRACE,CROWNVIEW,TER
ALLIE LANE,ALLIE,LN
JORDY COURT,JORDY,CT
WYNDFIELD COURT,WYNDFIELD,CT
KENDRICK PLACE,KENDRICK,PL
AMSDELL ROAD,AMSDELL,RD
WEST PLEASANT DRIVE,PLEASANT,DR
NORTH CREEK ROAD,CREEK,RD
COUNTY ROAD 467,467,
HELTZ ROAD,HELTZ,RD
WHITE OAK WAY,WHITE OAK,WAY
BUTTERMILK LANE,BUTTERMILK,LN
TRILLIUM COURT,TRILLIUM,CT
HOBBLEBUSH LANE,HOBBLEBUSH,LN
WINTERBERRY DRIVE,WINTERBERRY,DR
PINCHERRY WAY,PINCHERRY,WAY
SHADBUSH WAY,SHADBUSH,WAY
MAYFLOWER LANE,MAYFLOWER,LN
SPRUCEWOOD COURT,SPRUCEWOOD,CT
TREEFOIL COURT,TREEFOIL,CT
HACKBERRY DRIVE,HACKBERRY,DR
WOODSFIELD DRIVE,WOODSFIELD,DR
FOXCHASE ROAD,FOXCHASE,RD
HUNTERS HOLLOW LANE,HUNTERS HOLLOW,LN
MARGARET ANN DRIVE,MARGARET ANN,DR
HARBOR RUN LANE,HARBOR RUN,LN
CAVALIER COURT,CAVALIER,CT
PORTSIDE DRIVE,PORTSIDE,DR
DUNCAN COURT,DUNCAN,CT
JUNO DRIVE,JUNO,DR
LOWMAN LANE,LOWMAN,LN
GANYMEDE LANE,GANYMEDE,LN
MINERVA DRIVE,MINERVA,DR
TRUSCOTT TERRACE,TRUSCOTT,TER
COURT DRIVE,COURT,DR
WANAKAH HEIGHTS,WANAKAH,HTS
WALDEN DRIVE,WALDEN,DR
FAIRWAY PARKWAY,FAIRWAY,PKWY
HAKANAW AVENUE,HAKANAW,AVE
BRUNDAGE STREET,BRUNDAGE,ST
SOUTH PLACE,SOUTH,PL
STILWELL ROAD,STILWELL,RD
COVENTRY GREEN,COVENTRY GREEN,
COACHMANS LANE,COACHMANS,LN
CENTERWOOD COURT,CENTERWOOD,CT
BRIERCLIFF DRIVE,BRIERCLIFF,DR
POND BROOK CIRCLE,POND BROOK,CIR
SADDLEBROOK POINTE,SADDLEBROOK POINTE,
PEBBLE BEACH DRIVE,PEBBLE BEACH,DR
GREEN MEADOW COURT,GREEN MEADOW,CT
EAST COUNTRY CLUB LANE,COUNTRY CLUB,LN
PINEGROVE PARK,PINEGROVE,PARK
LAKE HEIGHTS DRIVE,LAKE HEIGHTS,DR
CLOVERBANK ROAD,CLOVERBANK,RD
EMERALD GREEN,EMERALD GREEN,
GREEN VIEW TERRACE,GREEN VIEW,TER
GARDEN PATH,GARDEN,PATH
UPPER COURT,UPPER,CT
SAWGRASS COURT,SAWGRASS,CT
CHRISTOPHER BOULEVARD,CHRISTOPHER,BLVD
RIVERTON AVENUE,RIVERTON,AVE
STEWART PARKWAY,STEWART,PKWY
CAIN DRIVE,CAIN,DR
EAST PARKWAY,EAST,PKWY
TWINWILLOW COURT,TWINWILLOW,CT
WEST PARKWAY,WEST,PKWY
WEST PARKWAY ACCESS,ACCESS,
SCHOELLKOPF ROAD,SCHOELLKOPF,RD
SOUTH BEND LANE,BEND,LN
WOODMERE ROAD,WOODMERE,RD
DOVER ROAD,DOVER,RD
SHOREHAM DRIVE,SHOREHAM,DR
AINSLEE LANE,AINSLEE,LN
MICAELA COURT,MICAELA,CT
HAZELWOOD TERRACE,HAZELWOOD,TER
WOODFORD DRIVE,WOODFORD,DR
HEWSON ROAD,HEWSON,RD
SUNDANCE TRAIL,SUNDANCE,TRL
BUCKSKIN TRAIL,BUCKSKIN,TRL
APPALOOSA WAY,APPALOOSA,WAY
HANLEY DRIVE,HANLEY,DR
STAFFEL DRIVE,STAFFEL,DR
OVERHEAD ROAD,OVERHEAD,RD
STAINTON ROAD,STAINTON,RD
REVERE DRIVE,REVERE,DR
PUTNAM DRIVE,PUTNAM,DR
SCHUYLER DRIVE,SCHUYLER,DR
GLIDDEN CIRCLE,GLIDDEN,CIR
TIVERTON COURT,TIVERTON,CT
WARING CIRCLE,WARING,CIR
MINUTEMAN TRAIL,MINUTEMAN,TRL
CHATEAU ESTATES,CHATEAU,ESTS
CHAFFEE COURT,CHAFFEE,CT
NETTLE CREEK DRIVE,NETTLE CREEK,DR
GATES DRIVE,GATES,DR
G NABLO PARKWAY,G NABLO,PKWY
GRISSOM COURT,GRISSOM,CT
WHITE COURT,WHITE,CT
GREEN BRIAR COURT,GREEN BRIAR,CT
KINGSTON COURT,KINGSTON,CT
LEARMONT DRIVE,LEARMONT,DR
OLD MANOR DRIVE,OLD MANOR,DR
BRIARIDGE LANE,BRIARIDGE,LN
WEST ARNOLD DRIVE,ARNOLD,DR
BELLE HEIGHTS ROAD,BELLE HEIGHTS,RD
MARIANO PARKWAY,MARIANO,PKWY
NORTHVILLE LAKE PLACID TRAIL,NORTHVILLE LAKE PLACID,TRL
COLD SPRING,COLD,SPG
NYS ROUTE 28N,28N,
WOODYS ROAD,WOODYS,RD
ISLAND VIEW LANE,ISLAND VIEW,LN
JOSEPH MOUNTAIN LANE,JOSEPH MOUNTAIN,LN
GOODNOW FLOW ROAD,GOODNOW FLOW,RD
BEAVER BAY,BEAVER BAY,
DOE HAVEN LANE,DOE HAVEN,LN
PINNEY LANE,PINNEY,LN
LOON POINT LANE,LOON POINT,LN
MUSKRAT LANE,MUSKRAT,LN
STONE LODGE LANE,STONE LODGE,LN
BLACK BEAR LANE,BLACK BEAR,LN
RICH LAKE LANE,RICH LAKE,LN
FENNESSEY LANE,FENNESSEY,LN
HIGH PEAKS STABLE WAY,HIGH PEAKS STABLE,WAY
NEWCOMB LAKE ROAD,NEWCOMB LAKE,RD
GIBBS LANE,GIBBS,LN
LAKE HARRIS ROAD,LAKE HARRIS,RD
STUBING LANE,STUBING,LN
WINEBROOK CIRCLE,WINEBROOK,CIR
BISSELL LOOP,BISSELL,LOOP
BOTTS PLACE,BOTTS,PL
CHAISSON ROAD,CHAISSON,RD
MONTAYNE WAY,MONTAYNE,WAY
SCHRAVER WAY,SCHRAVER,WAY
DONKS LANE,DONKS,LN
SANTANONI DRIVE,SANTANONI,DR
TAHAWUS ROAD,TAHAWUS,RD
UPPER WORKS ROAD,UPPER WORKS,RD
NL LANE,NL,LN
AVERYVILLE LANE,AVERYVILLE,LN
BILLS WAY,BILLS,WAY
SWEETWOOD FARMS WAY,SWEETWOOD FARMS,WAY
BEAR CUB LANE,BEAR CUB,LN
LAST CHANCE WAY,LAST CHANCE,WAY
ADIRONDACK LOJ ROAD,ADIRONDACK LOJ,RD
MEADOWS LANE,MEADOWS,LN
BOBSLED RUN LANE,BOBSLED RUN,LN
VAN HOVENBERG WAY,VAN HOVENBERG,WAY
LOST BRIDGE WAY,LOST BRIDGE,WAY
BALANCED ROCK WAY,BALANCED ROCK,WAY
EDGLEY WAY,EDGLEY,WAY
COYOTE WAY,COYOTE,WAY
AVALANCHE WAY,AVALANCHE,WAY
BOBCAT WAY,BOBCAT,WAY
WRIGHTS WAY,WRIGHTS,WAY
CONIFER CIRCLE WAY,CONIFER CIRCLE,WAY
NORTHCOUNTRY SCHOOL WAY,NORTHCOUNTRY SCHOOL,WAY
HASKELL WAY,HASKELL,WAY
SUGARWORKS WAY,SUGARWORKS,WAY
RASPBERRY WAY,RASPBERRY,WAY
NYS ROUTE 73,73,
BROWN MOUNTAIN WAY,BROWN MOUNTAIN,WAY
RUGGED RIDGE WAY,RUGGED RIDGE,WAY
